median_rent,renter_occ,all_units,one_br,two_br,three_br,multi_rm,county,GPID,NAME
758,17.0,107.0,0.0,0.0,1.0,106.0,Perry,10150,"Blain borough, Perry County, Pennsylvania"
788,160.0,547.0,27.0,14.0,42.0,464.0,Perry,9763,"Bloomfield borough, Perry County, Pennsylvania"
708,24.0,568.0,0.0,4.0,25.0,539.0,Perry,9924,"Buffalo township, Perry County, Pennsylvania"
822,282.0,2432.0,22.0,17.0,61.0,2332.0,Perry,9717,"Carroll township, Perry County, Pennsylvania"
856,200.0,1095.0,0.0,18.0,61.0,1016.0,Perry,10050,"Centre township, Perry County, Pennsylvania"
639,338.0,795.0,49.0,27.0,87.0,632.0,Perry,10012,"Duncannon borough, Perry County, Pennsylvania"
833,50.0,474.0,0.0,16.0,14.0,444.0,Perry,9798,"Greenwood township, Perry County, Pennsylvania"
927,30.0,254.0,5.0,24.0,25.0,200.0,Perry,9866,"Howe township, Perry County, Pennsylvania"
722,40.0,270.0,2.0,12.0,34.0,222.0,Perry,9839,"Jackson township, Perry County, Pennsylvania"
940,42.0,617.0,0.0,13.0,12.0,592.0,Perry,9493,"Juniata township, Perry County, Pennsylvania"
975,30.0,91.0,2.0,0.0,2.0,87.0,Perry,9544,"Landisburg borough, Perry County, Pennsylvania"
689,178.0,457.0,6.0,3.0,46.0,402.0,Perry,9581,"Liverpool borough, Perry County, Pennsylvania"
644,38.0,441.0,4.0,13.0,8.0,416.0,Perry,9857,"Liverpool township, Perry County, Pennsylvania"
902,383.0,1226.0,0.0,42.0,55.0,1129.0,Perry,9830,"Marysville borough, Perry County, Pennsylvania"
922,59.0,470.0,28.0,9.0,28.0,405.0,Perry,9981,"Miller township, Perry County, Pennsylvania"
763,33.0,272.0,0.0,0.0,3.0,269.0,Perry,9870,"Millerstown borough, Perry County, Pennsylvania"
638,37.0,71.0,2.0,0.0,4.0,65.0,Perry,9872,"New Buffalo borough, Perry County, Pennsylvania"
793,353.0,721.0,0.0,11.0,50.0,660.0,Perry,9696,"Newport borough, Perry County, Pennsylvania"
800,55.0,422.0,12.0,13.0,68.0,329.0,Perry,9473,"Northeast Madison township, Perry County, Pennsylvania"
590,284.0,902.0,17.0,5.0,46.0,834.0,Perry,9437,"Oliver township, Perry County, Pennsylvania"
855,329.0,1327.0,0.0,9.0,45.0,1273.0,Perry,9863,"Penn township, Perry County, Pennsylvania"
1014,68.0,1006.0,8.0,0.0,30.0,968.0,Perry,9585,"Rye township, Perry County, Pennsylvania"
857,146.0,1035.0,16.0,14.0,82.0,923.0,Perry,10072,"Saville township, Perry County, Pennsylvania"
681,53.0,556.0,10.0,26.0,24.0,496.0,Perry,10073,"Southwest Madison township, Perry County, Pennsylvania"
802,147.0,966.0,0.0,21.0,27.0,918.0,Perry,10075,"Spring township, Perry County, Pennsylvania"
667,9.0,434.0,14.0,55.0,79.0,286.0,Perry,9469,"Toboyne township, Perry County, Pennsylvania"
729,72.0,669.0,7.0,18.0,47.0,597.0,Perry,9742,"Tuscarora township, Perry County, Pennsylvania"
708,203.0,795.0,7.0,40.0,88.0,660.0,Perry,10052,"Tyrone township, Perry County, Pennsylvania"
798,75.0,543.0,20.0,6.0,19.0,498.0,Perry,9497,"Watts township, Perry County, Pennsylvania"
826,97.0,1290.0,0.0,0.0,29.0,1261.0,Perry,9664,"Wheatfield township, Perry County, Pennsylvania"
1042,282465.0,685956.0,26682.0,29984.0,80493.0,548797.0,Philadelphia,8873,"Philadelphia city, Philadelphia County, Pennsylvania"
1358,382.0,4115.0,13.0,0.0,215.0,3887.0,Pike,9929,"Blooming Grove township, Pike County, Pennsylvania"
1155,344.0,4234.0,10.0,32.0,326.0,3866.0,Pike,9530,"Delaware township, Pike County, Pennsylvania"
1666,436.0,5639.0,0.0,258.0,11.0,5370.0,Pike,9533,"Dingman township, Pike County, Pennsylvania"
878,344.0,3298.0,23.0,35.0,225.0,3015.0,Pike,9977,"Greene township, Pike County, Pennsylvania"
1240,182.0,4858.0,0.0,67.0,234.0,4557.0,Pike,9980,"Lackawaxen township, Pike County, Pennsylvania"
1389,632.0,6354.0,25.0,0.0,168.0,6161.0,Pike,9935,"Lehman township, Pike County, Pennsylvania"
1254,308.0,1055.0,9.0,9.0,51.0,986.0,Pike,10211,"Matamoras borough, Pike County, Pennsylvania"
1035,281.0,619.0,69.0,38.0,55.0,457.0,Pike,9818,"Milford borough, Pike County, Pennsylvania"
998,130.0,714.0,10.0,25.0,49.0,630.0,Pike,9843,"Milford township, Pike County, Pennsylvania"
1145,207.0,3980.0,0.0,108.0,387.0,3485.0,Pike,9845,"Palmyra township, Pike County, Pennsylvania"
1750,30.0,1011.0,63.0,152.0,191.0,605.0,Pike,9666,"Porter township, Pike County, Pennsylvania"
1320,141.0,1833.0,15.0,29.0,222.0,1567.0,Pike,9668,"Shohola township, Pike County, Pennsylvania"
824,291.0,1230.0,6.0,75.0,150.0,999.0,Pike,9489,"Westfall township, Pike County, Pennsylvania"
525,10.0,513.0,11.0,25.0,44.0,433.0,Potter,9819,"Abbott township, Potter County, Pennsylvania"
1025,24.0,266.0,5.0,4.0,19.0,238.0,Potter,9821,"Allegany township, Potter County, Pennsylvania"
663,53.0,266.0,0.0,3.0,0.0,263.0,Potter,9511,"Austin borough, Potter County, Pennsylvania"
575,35.0,335.0,2.0,14.0,25.0,294.0,Potter,9439,"Bingham township, Potter County, Pennsylvania"
-,10.0,176.0,4.0,12.0,10.0,150.0,Potter,9680,"Clara township, Potter County, Pennsylvania"
676,515.0,1322.0,17.0,20.0,145.0,1140.0,Potter,9514,"Coudersport borough, Potter County, Pennsylvania"
867,39.0,429.0,3.0,9.0,37.0,380.0,Potter,9573,"Eulalia township, Potter County, Pennsylvania"
642,110.0,595.0,15.0,3.0,29.0,548.0,Potter,9759,"Galeton borough, Potter County, Pennsylvania"
678,77.0,494.0,10.0,0.0,30.0,454.0,Potter,9577,"Genesee township, Potter County, Pennsylvania"
708,43.0,554.0,14.0,0.0,47.0,493.0,Potter,9770,"Harrison township, Potter County, Pennsylvania"
1031,39.0,449.0,21.0,19.0,10.0,399.0,Potter,10152,"Hebron township, Potter County, Pennsylvania"
600,22.0,408.0,9.0,13.0,31.0,355.0,Potter,10155,"Hector township, Potter County, Pennsylvania"
756,18.0,258.0,0.0,4.0,16.0,238.0,Potter,10147,"Homer township, Potter County, Pennsylvania"
938,7.0,419.0,15.0,6.0,59.0,339.0,Potter,10188,"Keating township, Potter County, Pennsylvania"
671,9.0,71.0,0.0,0.0,2.0,69.0,Potter,10165,"Oswayo borough, Potter County, Pennsylvania"
725,13.0,189.0,4.0,5.0,6.0,174.0,Potter,9479,"Oswayo township, Potter County, Pennsylvania"
604,39.0,333.0,12.0,2.0,20.0,299.0,Potter,9813,"Pike township, Potter County, Pennsylvania"
-,1.0,88.0,4.0,0.0,2.0,82.0,Potter,9629,"Pleasant Valley township, Potter County, Pennsylvania"
525,8.0,264.0,10.0,7.0,34.0,213.0,Potter,9913,"Portage township, Potter County, Pennsylvania"
800,92.0,690.0,31.0,21.0,16.0,622.0,Potter,9459,"Roulette township, Potter County, Pennsylvania"
750,16.0,467.0,14.0,13.0,4.0,436.0,Potter,9847,"Sharon township, Potter County, Pennsylvania"
506,169.0,492.0,17.0,11.0,36.0,428.0,Potter,9651,"Shinglehouse borough, Potter County, Pennsylvania"
-,2.0,324.0,2.0,15.0,31.0,276.0,Potter,8404,"Stewardson township, Potter County, Pennsylvania"
-,2.0,277.0,11.0,8.0,48.0,210.0,Potter,8407,"Summit township, Potter County, Pennsylvania"
854,40.0,635.0,6.0,2.0,21.0,606.0,Potter,9738,"Sweden township, Potter County, Pennsylvania"
-,4.0,288.0,7.0,34.0,31.0,216.0,Potter,9958,"Sylvania township, Potter County, Pennsylvania"
393,101.0,300.0,0.0,0.0,33.0,267.0,Potter,10162,"Ulysses borough, Potter County, Pennsylvania"
696,22.0,573.0,23.0,6.0,57.0,487.0,Potter,9961,"Ulysses township, Potter County, Pennsylvania"
700,17.0,734.0,19.0,36.0,78.0,601.0,Potter,10191,"West Branch township, Potter County, Pennsylvania"
-,4.0,749.0,77.0,66.0,109.0,497.0,Potter,10193,"Wharton township, Potter County, Pennsylvania"
715,553.0,1638.0,44.0,53.0,120.0,1421.0,Schuylkill,9537,"Ashland borough, Schuylkill County, Pennsylvania"
825,78.0,275.0,0.0,0.0,0.0,275.0,Schuylkill,9539,"Auburn borough, Schuylkill County, Pennsylvania"
-,58.0,475.0,3.0,0.0,22.0,450.0,Schuylkill,10099,"Barry township, Schuylkill County, Pennsylvania"
808,78.0,394.0,0.0,0.0,0.0,394.0,Schuylkill,9620,"Blythe township, Schuylkill County, Pennsylvania"
594,42.0,892.0,11.0,4.0,21.0,856.0,Schuylkill,9766,"Branch township, Schuylkill County, Pennsylvania"
629,131.0,1685.0,0.0,0.0,83.0,1602.0,Schuylkill,9146,"Butler township, Schuylkill County, Pennsylvania"
675,116.0,853.0,0.0,0.0,16.0,837.0,Schuylkill,9733,"Cass township, Schuylkill County, Pennsylvania"
692,267.0,1195.0,8.0,16.0,61.0,1110.0,Schuylkill,8557,"Coaldale borough, Schuylkill County, Pennsylvania"
766,178.0,723.0,14.0,0.0,14.0,695.0,Schuylkill,9517,"Cressona borough, Schuylkill County, Pennsylvania"
715,21.0,300.0,0.0,0.0,3.0,297.0,Schuylkill,9729,"Deer Lake borough, Schuylkill County, Pennsylvania"
-,18.0,185.0,0.0,0.0,4.0,181.0,Schuylkill,9653,"Delano township, Schuylkill County, Pennsylvania"
693,70.0,787.0,0.0,0.0,18.0,769.0,Schuylkill,9922,"East Brunswick township, Schuylkill County, Pennsylvania"
775,65.0,448.0,0.0,0.0,8.0,440.0,Schuylkill,9756,"East Norwegian township, Schuylkill County, Pennsylvania"
728,134.0,908.0,0.0,0.0,28.0,880.0,Schuylkill,10184,"East Union township, Schuylkill County, Pennsylvania"
486,59.0,343.0,2.0,6.0,15.0,320.0,Schuylkill,9572,"Eldred township, Schuylkill County, Pennsylvania"
921,13.0,129.0,0.0,2.0,0.0,127.0,Schuylkill,9747,"Foster township, Schuylkill County, Pennsylvania"
823,429.0,1913.0,53.0,0.0,51.0,1809.0,Schuylkill,9711,"Frackville borough, Schuylkill County, Pennsylvania"
675,34.0,180.0,0.0,0.0,3.0,177.0,Schuylkill,9955,"Frailey township, Schuylkill County, Pennsylvania"
675,19.0,460.0,0.0,0.0,4.0,456.0,Schuylkill,9481,"Gilberton borough, Schuylkill County, Pennsylvania"
708,151.0,870.0,2.0,0.0,17.0,851.0,Schuylkill,9965,"Girardville borough, Schuylkill County, Pennsylvania"
617,47.0,359.0,6.0,0.0,13.0,340.0,Schuylkill,8788,"Gordon borough, Schuylkill County, Pennsylvania"
733,388.0,1526.0,19.0,0.0,80.0,1427.0,Schuylkill,9749,"Hegins township, Schuylkill County, Pennsylvania"
684,82.0,336.0,0.0,0.0,14.0,322.0,Schuylkill,10101,"Hubley township, Schuylkill County, Pennsylvania"
887,102.0,676.0,0.0,3.0,17.0,656.0,Schuylkill,10103,"Kline township, Schuylkill County, Pennsylvania"
844,12.0,65.0,0.0,0.0,2.0,63.0,Schuylkill,9540,"Landingville borough, Schuylkill County, Pennsylvania"
738,426.0,1243.0,2.0,42.0,66.0,1133.0,Schuylkill,9627,"McAdoo borough, Schuylkill County, Pennsylvania"
783,32.0,453.0,0.0,0.0,29.0,424.0,Schuylkill,9884,"Mahanoy township, Schuylkill County, Pennsylvania"
781,614.0,2403.0,27.0,19.0,112.0,2245.0,Schuylkill,9625,"Mahanoy City borough, Schuylkill County, Pennsylvania"
967,28.0,214.0,0.0,0.0,2.0,212.0,Schuylkill,9816,"Mechanicsville borough, Schuylkill County, Pennsylvania"
695,39.0,230.0,0.0,2.0,4.0,224.0,Schuylkill,10119,"Middleport borough, Schuylkill County, Pennsylvania"
581,593.0,2264.0,96.0,30.0,74.0,2064.0,Schuylkill,10122,"Minersville borough, Schuylkill County, Pennsylvania"
775,8.0,41.0,0.0,1.0,4.0,36.0,Schuylkill,9984,"Mount Carbon borough, Schuylkill County, Pennsylvania"
736,39.0,190.0,0.0,4.0,7.0,179.0,Schuylkill,9650,"New Castle township, Schuylkill County, Pennsylvania"
600,127.0,591.0,0.0,12.0,48.0,531.0,Schuylkill,9486,"New Philadelphia borough, Schuylkill County, Pennsylvania"
669,28.0,118.0,0.0,0.0,2.0,116.0,Schuylkill,9916,"New Ringgold borough, Schuylkill County, Pennsylvania"
694,238.0,1639.0,137.0,0.0,82.0,1420.0,Schuylkill,7952,"North Manheim township, Schuylkill County, Pennsylvania"
950,179.0,855.0,10.0,10.0,47.0,788.0,Schuylkill,10082,"North Union township, Schuylkill County, Pennsylvania"
645,150.0,969.0,0.0,5.0,46.0,918.0,Schuylkill,7717,"Norwegian township, Schuylkill County, Pennsylvania"
719,338.0,1267.0,0.0,34.0,68.0,1165.0,Schuylkill,10171,"Orwigsburg borough, Schuylkill County, Pennsylvania"
733,87.0,452.0,0.0,0.0,10.0,442.0,Schuylkill,9774,"Palo Alto borough, Schuylkill County, Pennsylvania"
688,355.0,1001.0,38.0,26.0,54.0,883.0,Schuylkill,7806,"Pine Grove borough, Schuylkill County, Pennsylvania"
740,266.0,1839.0,9.0,6.0,69.0,1755.0,Schuylkill,9623,"Pine Grove township, Schuylkill County, Pennsylvania"
744,177.0,900.0,0.0,0.0,18.0,882.0,Schuylkill,9609,"Port Carbon borough, Schuylkill County, Pennsylvania"
1048,51.0,161.0,5.0,2.0,0.0,154.0,Schuylkill,9576,"Port Clinton borough, Schuylkill County, Pennsylvania"
824,121.0,1019.0,4.0,9.0,9.0,997.0,Schuylkill,10138,"Porter township, Schuylkill County, Pennsylvania"
659,2196.0,7330.0,471.0,81.0,467.0,6311.0,Schuylkill,9500,"Pottsville city, Schuylkill County, Pennsylvania"
516,71.0,357.0,0.0,0.0,22.0,335.0,Schuylkill,10141,"Reilly township, Schuylkill County, Pennsylvania"
588,59.0,385.0,0.0,0.0,13.0,372.0,Schuylkill,9548,"Ringtown borough, Schuylkill County, Pennsylvania"
822,227.0,1622.0,0.0,0.0,34.0,1588.0,Schuylkill,9542,"Rush township, Schuylkill County, Pennsylvania"
632,43.0,580.0,3.0,0.0,17.0,560.0,Schuylkill,9484,"Ryan township, Schuylkill County, Pennsylvania"
717,370.0,1603.0,0.0,8.0,43.0,1552.0,Schuylkill,9267,"St. Clair borough, Schuylkill County, Pennsylvania"
-,45.0,558.0,0.0,0.0,3.0,555.0,Schuylkill,9732,"Schuylkill township, Schuylkill County, Pennsylvania"
633,758.0,2374.0,47.0,60.0,158.0,2109.0,Schuylkill,9895,"Schuylkill Haven borough, Schuylkill County, Pennsylvania"
557,784.0,3139.0,79.0,67.0,96.0,2897.0,Schuylkill,8388,"Shenandoah borough, Schuylkill County, Pennsylvania"
1681,45.0,1246.0,0.0,0.0,14.0,1232.0,Schuylkill,9911,"South Manheim township, Schuylkill County, Pennsylvania"
716,1288.0,3711.0,76.0,173.0,251.0,3211.0,Schuylkill,8964,"Tamaqua borough, Schuylkill County, Pennsylvania"
738,110.0,618.0,3.0,0.0,44.0,571.0,Schuylkill,9476,"Tower City borough, Schuylkill County, Pennsylvania"
655,191.0,745.0,0.0,13.0,42.0,690.0,Schuylkill,9507,"Tremont borough, Schuylkill County, Pennsylvania"
566,18.0,127.0,2.0,0.0,1.0,124.0,Schuylkill,9906,"Tremont township, Schuylkill County, Pennsylvania"
1304,50.0,630.0,2.0,0.0,3.0,625.0,Schuylkill,10179,"Union township, Schuylkill County, Pennsylvania"
644,45.0,292.0,0.0,0.0,12.0,280.0,Schuylkill,9736,"Upper Mahantongo township, Schuylkill County, Pennsylvania"
700,89.0,420.0,5.0,0.0,7.0,408.0,Schuylkill,10183,"Walker township, Schuylkill County, Pennsylvania"
800,55.0,1252.0,0.0,0.0,41.0,1211.0,Schuylkill,9918,"Washington township, Schuylkill County, Pennsylvania"
446,152.0,2237.0,0.0,0.0,90.0,2147.0,Schuylkill,10144,"Wayne township, Schuylkill County, Pennsylvania"
692,245.0,1523.0,17.0,32.0,19.0,1455.0,Schuylkill,8863,"West Brunswick township, Schuylkill County, Pennsylvania"
800,140.0,1517.0,0.0,0.0,0.0,1517.0,Schuylkill,8127,"West Mahanoy township, Schuylkill County, Pennsylvania"
784,281.0,2140.0,0.0,0.0,48.0,2092.0,Schuylkill,9748,"West Penn township, Schuylkill County, Pennsylvania"
778,49.0,398.0,0.0,17.0,10.0,371.0,Snyder,10160,"Adams township, Snyder County, Pennsylvania"
731,35.0,247.0,1.0,0.0,0.0,246.0,Snyder,10105,"Beaver township, Snyder County, Pennsylvania"
822,121.0,461.0,0.0,2.0,12.0,447.0,Snyder,9614,"Beavertown borough, Snyder County, Pennsylvania"
745,246.0,888.0,10.0,0.0,5.0,873.0,Snyder,10116,"Center township, Snyder County, Pennsylvania"
742,75.0,507.0,0.0,4.0,9.0,494.0,Snyder,9898,"Chapman township, Snyder County, Pennsylvania"
807,225.0,937.0,0.0,10.0,40.0,887.0,Snyder,10134,"Franklin township, Snyder County, Pennsylvania"
715,48.0,256.0,2.0,0.0,11.0,243.0,Snyder,9506,"Freeburg borough, Snyder County, Pennsylvania"
783,102.0,620.0,15.0,5.0,42.0,558.0,Snyder,9902,"Jackson township, Snyder County, Pennsylvania"
718,146.0,472.0,0.0,8.0,10.0,454.0,Snyder,10176,"McClure borough, Snyder County, Pennsylvania"
627,222.0,612.0,0.0,8.0,43.0,561.0,Snyder,9940,"Middleburg borough, Snyder County, Pennsylvania"
633,78.0,889.0,3.0,0.0,26.0,860.0,Snyder,9904,"Middlecreek township, Snyder County, Pennsylvania"
830,259.0,1736.0,0.0,0.0,11.0,1725.0,Snyder,9024,"Monroe township, Snyder County, Pennsylvania"
603,475.0,1836.0,144.0,0.0,63.0,1629.0,Snyder,9028,"Penn township, Snyder County, Pennsylvania"
639,179.0,861.0,7.0,0.0,18.0,836.0,Snyder,10181,"Perry township, Snyder County, Pennsylvania"
787,984.0,2102.0,43.0,50.0,157.0,1852.0,Snyder,9712,"Selinsgrove borough, Snyder County, Pennsylvania"
647,367.0,890.0,19.0,16.0,113.0,742.0,Snyder,8166,"Shamokin Dam borough, Snyder County, Pennsylvania"
684,163.0,663.0,34.0,19.0,21.0,589.0,Snyder,10125,"Spring township, Snyder County, Pennsylvania"
679,111.0,565.0,0.0,4.0,12.0,549.0,Snyder,9505,"Union township, Snyder County, Pennsylvania"
556,79.0,614.0,8.0,13.0,18.0,575.0,Snyder,9973,"Washington township, Snyder County, Pennsylvania"
1008,48.0,452.0,0.0,7.0,23.0,422.0,Snyder,10132,"West Beaver township, Snyder County, Pennsylvania"
777,106.0,436.0,0.0,0.0,32.0,404.0,Snyder,9519,"West Perry township, Snyder County, Pennsylvania"
708,9.0,120.0,0.0,0.0,2.0,118.0,Somerset,9852,"Addison borough, Somerset County, Pennsylvania"
777,66.0,854.0,31.0,16.0,42.0,765.0,Somerset,9950,"Addison township, Somerset County, Pennsylvania"
600,38.0,463.0,13.0,9.0,48.0,393.0,Somerset,9953,"Allegheny township, Somerset County, Pennsylvania"
-,10.0,84.0,0.0,0.0,10.0,74.0,Somerset,9073,"Benson borough, Somerset County, Pennsylvania"
517,220.0,892.0,47.0,32.0,72.0,741.0,Somerset,8375,"Berlin borough, Somerset County, Pennsylvania"
534,45.0,400.0,3.0,6.0,20.0,371.0,Somerset,9887,"Black township, Somerset County, Pennsylvania"
409,222.0,713.0,0.0,0.0,43.0,670.0,Somerset,8378,"Boswell borough, Somerset County, Pennsylvania"
702,140.0,1086.0,8.0,11.0,31.0,1036.0,Somerset,9541,"Brothersvalley township, Somerset County, Pennsylvania"
-,0.0,29.0,2.0,0.0,3.0,24.0,Somerset,7765,"Callimont borough, Somerset County, Pennsylvania"
-,5.0,37.0,0.0,0.0,7.0,30.0,Somerset,8133,"Casselman borough, Somerset County, Pennsylvania"
680,78.0,590.0,4.0,0.0,29.0,557.0,Somerset,10114,"Central City borough, Somerset County, Pennsylvania"
694,534.0,3477.0,127.0,18.0,131.0,3201.0,Somerset,9710,"Conemaugh township, Somerset County, Pennsylvania"
638,104.0,423.0,9.0,0.0,30.0,384.0,Somerset,8121,"Confluence borough, Somerset County, Pennsylvania"
782,171.0,931.0,8.0,4.0,45.0,874.0,Somerset,7762,"Elk Lick township, Somerset County, Pennsylvania"
-,5.0,121.0,6.0,7.0,22.0,86.0,Somerset,7802,"Fairhope township, Somerset County, Pennsylvania"
913,31.0,201.0,0.0,0.0,11.0,190.0,Somerset,7931,"Garrett borough, Somerset County, Pennsylvania"
594,42.0,329.0,0.0,2.0,47.0,280.0,Somerset,10151,"Greenville township, Somerset County, Pennsylvania"
606,67.0,321.0,0.0,7.0,23.0,291.0,Somerset,7722,"Hooversville borough, Somerset County, Pennsylvania"
-,11.0,600.0,0.0,2.0,18.0,580.0,Somerset,7761,"Indian Lake borough, Somerset County, Pennsylvania"
650,64.0,1680.0,0.0,13.0,198.0,1469.0,Somerset,9536,"Jefferson township, Somerset County, Pennsylvania"
784,203.0,1817.0,0.0,47.0,97.0,1673.0,Somerset,9454,"Jenner township, Somerset County, Pennsylvania"
876,57.0,369.0,6.0,0.0,13.0,350.0,Somerset,8988,"Jennerstown borough, Somerset County, Pennsylvania"
572,37.0,265.0,0.0,0.0,30.0,235.0,Somerset,9893,"Larimer township, Somerset County, Pennsylvania"
688,83.0,648.0,0.0,0.0,8.0,640.0,Somerset,9277,"Lincoln township, Somerset County, Pennsylvania"
688,27.0,425.0,15.0,9.0,62.0,339.0,Somerset,8224,"Lower Turkeyfoot township, Somerset County, Pennsylvania"
528,340.0,1055.0,0.0,18.0,98.0,939.0,Somerset,7729,"Meyersdale borough, Somerset County, Pennsylvania"
612,63.0,1574.0,21.0,30.0,197.0,1326.0,Somerset,7948,"Middlecreek township, Somerset County, Pennsylvania"
756,70.0,775.0,10.0,0.0,25.0,740.0,Somerset,8227,"Milford township, Somerset County, Pennsylvania"
688,27.0,83.0,0.0,0.0,5.0,78.0,Somerset,9014,"New Baltimore borough, Somerset County, Pennsylvania"
-,4.0,56.0,0.0,0.0,0.0,56.0,Somerset,8139,"New Centerville borough, Somerset County, Pennsylvania"
525,13.0,225.0,22.0,9.0,10.0,184.0,Somerset,8094,"Northampton township, Somerset County, Pennsylvania"
-,26.0,279.0,0.0,6.0,4.0,269.0,Somerset,8809,"Ogle township, Somerset County, Pennsylvania"
788,149.0,447.0,27.0,12.0,30.0,378.0,Somerset,9368,"Paint borough, Somerset County, Pennsylvania"
587,126.0,1461.0,15.0,0.0,50.0,1396.0,Somerset,8812,"Paint township, Somerset County, Pennsylvania"
685,61.0,811.0,14.0,0.0,18.0,779.0,Somerset,8008,"Quemahoning township, Somerset County, Pennsylvania"
601,170.0,410.0,2.0,13.0,44.0,351.0,Somerset,8833,"Rockwood borough, Somerset County, Pennsylvania"
554,92.0,390.0,0.0,5.0,33.0,352.0,Somerset,8232,"Salisbury borough, Somerset County, Pennsylvania"
-,2.0,49.0,0.0,8.0,10.0,31.0,Somerset,8555,"Seven Springs borough, Somerset County, Pennsylvania"
734,87.0,1292.0,0.0,0.0,8.0,1284.0,Somerset,9285,"Shade township, Somerset County, Pennsylvania"
740,18.0,99.0,0.0,0.0,0.0,99.0,Somerset,8298,"Shanksville borough, Somerset County, Pennsylvania"
535,1199.0,3239.0,28.0,46.0,463.0,2702.0,Somerset,7896,"Somerset borough, Somerset County, Pennsylvania"
634,637.0,3717.0,49.0,19.0,113.0,3536.0,Somerset,8750,"Somerset township, Somerset County, Pennsylvania"
675,21.0,338.0,6.0,6.0,18.0,308.0,Somerset,8726,"Southampton township, Somerset County, Pennsylvania"
560,102.0,1074.0,8.0,7.0,37.0,1022.0,Somerset,7716,"Stonycreek township, Somerset County, Pennsylvania"
509,75.0,234.0,4.0,9.0,29.0,192.0,Somerset,9063,"Stoystown borough, Somerset County, Pennsylvania"
619,125.0,977.0,0.0,0.0,19.0,958.0,Somerset,8096,"Summit township, Somerset County, Pennsylvania"
588,55.0,718.0,4.0,39.0,39.0,636.0,Somerset,9849,"Upper Turkeyfoot township, Somerset County, Pennsylvania"
-,21.0,115.0,0.0,0.0,6.0,109.0,Somerset,8432,"Ursina borough, Somerset County, Pennsylvania"
594,16.0,73.0,0.0,0.0,1.0,72.0,Somerset,8435,"Wellersburg borough, Somerset County, Pennsylvania"
585,733.0,2093.0,34.0,8.0,234.0,1817.0,Somerset,8846,"Windber borough, Somerset County, Pennsylvania"
810,126.0,1233.0,19.0,54.0,118.0,1042.0,Sullivan,9052,"Cherry township, Sullivan County, Pennsylvania"
697,17.0,661.0,24.0,67.0,101.0,469.0,Sullivan,8850,"Colley township, Sullivan County, Pennsylvania"
875,24.0,592.0,19.0,61.0,68.0,444.0,Sullivan,8853,"Davidson township, Sullivan County, Pennsylvania"
338,165.0,394.0,54.0,15.0,51.0,274.0,Sullivan,8615,"Dushore borough, Sullivan County, Pennsylvania"
-,6.0,391.0,0.0,10.0,13.0,368.0,Sullivan,8618,"Eagles Mere borough, Sullivan County, Pennsylvania"
713,14.0,533.0,15.0,70.0,95.0,353.0,Sullivan,8137,"Elkland township, Sullivan County, Pennsylvania"
593,20.0,441.0,10.0,60.0,50.0,321.0,Sullivan,9207,"Forks township, Sullivan County, Pennsylvania"
675,35.0,103.0,0.0,7.0,8.0,88.0,Sullivan,9016,"Forksville borough, Sullivan County, Pennsylvania"
-,15.0,624.0,28.0,64.0,147.0,385.0,Sullivan,7726,"Fox township, Sullivan County, Pennsylvania"
950,18.0,305.0,11.0,45.0,45.0,204.0,Sullivan,8624,"Hillsgrove township, Sullivan County, Pennsylvania"
715,15.0,236.0,0.0,2.0,29.0,205.0,Sullivan,9018,"Laporte borough, Sullivan County, Pennsylvania"
922,22.0,544.0,24.0,33.0,74.0,413.0,Sullivan,7923,"Laporte township, Sullivan County, Pennsylvania"
983,14.0,313.0,2.0,31.0,34.0,246.0,Sullivan,8384,"Shrewsbury township, Sullivan County, Pennsylvania"
698,45.0,273.0,0.0,9.0,37.0,227.0,Susquehanna,9021,"Apolacon township, Susquehanna County, Pennsylvania"
1603,43.0,466.0,25.0,12.0,33.0,396.0,Susquehanna,9281,"Ararat township, Susquehanna County, Pennsylvania"
771,147.0,981.0,9.0,13.0,29.0,930.0,Susquehanna,9225,"Auburn township, Susquehanna County, Pennsylvania"
699,241.0,1307.0,0.0,24.0,52.0,1231.0,Susquehanna,9265,"Bridgewater township, Susquehanna County, Pennsylvania"
950,66.0,460.0,0.0,11.0,12.0,437.0,Susquehanna,8118,"Brooklyn township, Susquehanna County, Pennsylvania"
536,64.0,418.0,10.0,8.0,49.0,351.0,Susquehanna,8220,"Choconut township, Susquehanna County, Pennsylvania"
661,221.0,1365.0,0.0,7.0,74.0,1284.0,Susquehanna,9269,"Clifford township, Susquehanna County, Pennsylvania"
775,73.0,680.0,9.0,12.0,33.0,626.0,Susquehanna,9272,"Dimock township, Susquehanna County, Pennsylvania"
641,303.0,1014.0,26.0,21.0,76.0,891.0,Susquehanna,8358,"Forest City borough, Susquehanna County, Pennsylvania"
720,132.0,698.0,0.0,9.0,46.0,643.0,Susquehanna,8987,"Forest Lake township, Susquehanna County, Pennsylvania"
1047,48.0,551.0,0.0,0.0,17.0,534.0,Susquehanna,9070,"Franklin township, Susquehanna County, Pennsylvania"
-,0.0,50.0,0.0,3.0,1.0,46.0,Susquehanna,8361,"Friendsville borough, Susquehanna County, Pennsylvania"
-,29.0,684.0,0.0,27.0,36.0,621.0,Susquehanna,8402,"Gibson township, Susquehanna County, Pennsylvania"
852,178.0,436.0,0.0,3.0,41.0,392.0,Susquehanna,8368,"Great Bend borough, Susquehanna County, Pennsylvania"
